@timestamp,_id,_ignored,_index,_score,action,action.keyword,datetime,datetime.keyword,dstport,dstport.keyword,interface,interface.keyword,interface_out,interface_out.keyword,ipdst,ipdst.keyword,ipsrc,ipsrc.keyword,policyid,policyid.keyword,proto,proto.keyword,srcport,srcport.keyword
"Mar 2, 2026 @ 20:42:38.000",DfsSsJwBE1GwGFY296A-,-,firewall-logs,-,DENY,DENY,3/2/2026 19:42,3/2/2026 19:42,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:42:37.000",DPsSsJwBE1GwGFY286A9,-,firewall-logs,-,DENY,DENY,3/2/2026 19:42,3/2/2026 19:42,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:42:36.000",C_sSsJwBE1GwGFY276A_,-,firewall-logs,-,DENY,DENY,3/2/2026 19:42,3/2/2026 19:42,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:42:35.000",CvsSsJwBE1GwGFY266A9,-,firewall-logs,-,DENY,DENY,3/2/2026 19:42,3/2/2026 19:42,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:42:34.000",CfsSsJwBE1GwGFY256A9,-,firewall-logs,-,DENY,DENY,3/2/2026 19:42,3/2/2026 19:42,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:42:33.000",CPsSsJwBE1GwGFY246A-,-,firewall-logs,-,DENY,DENY,3/2/2026 19:42,3/2/2026 19:42,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:42:32.000",B_sSsJwBE1GwGFY236A5,-,firewall-logs,-,DENY,DENY,3/2/2026 19:42,3/2/2026 19:42,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:42:31.000",BvsSsJwBE1GwGFY226A_,-,firewall-logs,-,DENY,DENY,3/2/2026 19:42,3/2/2026 19:42,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:42:30.000",BfsSsJwBE1GwGFY216A_,-,firewall-logs,-,DENY,DENY,3/2/2026 19:42,3/2/2026 19:42,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:42:29.000",BPsSsJwBE1GwGFY206A-,-,firewall-logs,-,DENY,DENY,3/2/2026 19:42,3/2/2026 19:42,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:42:28.000",A_sSsJwBE1GwGFY2z6A9,-,firewall-logs,-,DENY,DENY,3/2/2026 19:42,3/2/2026 19:42,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:42:27.000",AvsSsJwBE1GwGFY2y6A4,-,firewall-logs,-,DENY,DENY,3/2/2026 19:42,3/2/2026 19:42,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:42:26.000",AfsSsJwBE1GwGFY2x6A_,-,firewall-logs,-,DENY,DENY,3/2/2026 19:42,3/2/2026 19:42,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:42:25.000",APsSsJwBE1GwGFY2w6A8,-,firewall-logs,-,DENY,DENY,3/2/2026 19:42,3/2/2026 19:42,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:42:24.000",__sSsJwBE1GwGFY2v587,-,firewall-logs,-,DENY,DENY,3/2/2026 19:42,3/2/2026 19:42,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:42:23.000",_vsSsJwBE1GwGFY2u58_,-,firewall-logs,-,DENY,DENY,3/2/2026 19:42,3/2/2026 19:42,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:42:22.000",_fsSsJwBE1GwGFY2t59D,-,firewall-logs,-,DENY,DENY,3/2/2026 19:42,3/2/2026 19:42,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:42:21.000",_PsSsJwBE1GwGFY2s59C,-,firewall-logs,-,DENY,DENY,3/2/2026 19:42,3/2/2026 19:42,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:42:20.000",#NOM?,-,firewall-logs,-,DENY,DENY,3/2/2026 19:42,3/2/2026 19:42,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:42:19.000",#NOM?,-,firewall-logs,-,DENY,DENY,3/2/2026 19:42,3/2/2026 19:42,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:42:18.000",#NOM?,-,firewall-logs,-,DENY,DENY,3/2/2026 19:42,3/2/2026 19:42,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:42:17.000",#NOM?,-,firewall-logs,-,DENY,DENY,3/2/2026 19:42,3/2/2026 19:42,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:42:16.000",9_sSsJwBE1GwGFY2n59C,-,firewall-logs,-,DENY,DENY,3/2/2026 19:42,3/2/2026 19:42,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:42:15.000",9vsSsJwBE1GwGFY2m59B,-,firewall-logs,-,DENY,DENY,3/2/2026 19:42,3/2/2026 19:42,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:42:14.000",9fsSsJwBE1GwGFY2l589,-,firewall-logs,-,DENY,DENY,3/2/2026 19:42,3/2/2026 19:42,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:42:13.000",9PsSsJwBE1GwGFY2k59C,-,firewall-logs,-,DENY,DENY,3/2/2026 19:42,3/2/2026 19:42,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:42:12.000",8_sSsJwBE1GwGFY2j59A,-,firewall-logs,-,DENY,DENY,3/2/2026 19:42,3/2/2026 19:42,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:42:11.000",8vsSsJwBE1GwGFY2i59C,-,firewall-logs,-,DENY,DENY,3/2/2026 19:42,3/2/2026 19:42,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:42:10.000",8fsSsJwBE1GwGFY2h59P,-,firewall-logs,-,DENY,DENY,3/2/2026 19:42,3/2/2026 19:42,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:42:09.000",8PsSsJwBE1GwGFY2g59C,-,firewall-logs,-,DENY,DENY,3/2/2026 19:42,3/2/2026 19:42,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:42:08.000",7_sSsJwBE1GwGFY2f59R,-,firewall-logs,-,DENY,DENY,3/2/2026 19:42,3/2/2026 19:42,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:42:07.000",7vsSsJwBE1GwGFY2e59C,-,firewall-logs,-,DENY,DENY,3/2/2026 19:42,3/2/2026 19:42,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:42:06.000",7fsSsJwBE1GwGFY2d59O,-,firewall-logs,-,DENY,DENY,3/2/2026 19:42,3/2/2026 19:42,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:42:05.000",7PsSsJwBE1GwGFY2c59E,-,firewall-logs,-,DENY,DENY,3/2/2026 19:42,3/2/2026 19:42,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:42:04.000",6_sSsJwBE1GwGFY2b59B,-,firewall-logs,-,DENY,DENY,3/2/2026 19:42,3/2/2026 19:42,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:42:03.000",6vsSsJwBE1GwGFY2a58_,-,firewall-logs,-,DENY,DENY,3/2/2026 19:42,3/2/2026 19:42,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:42:02.000",6fsSsJwBE1GwGFY2Z59D,-,firewall-logs,-,DENY,DENY,3/2/2026 19:42,3/2/2026 19:42,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:42:01.000",6PsSsJwBE1GwGFY2Y59D,-,firewall-logs,-,DENY,DENY,3/2/2026 19:42,3/2/2026 19:42,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:41:59.000",5_sSsJwBE1GwGFY2X58_,-,firewall-logs,-,DENY,DENY,3/2/2026 19:41,3/2/2026 19:41,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:41:58.000",5vsSsJwBE1GwGFY2W59C,-,firewall-logs,-,DENY,DENY,3/2/2026 19:41,3/2/2026 19:41,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:41:57.000",5fsSsJwBE1GwGFY2V59A,-,firewall-logs,-,DENY,DENY,3/2/2026 19:41,3/2/2026 19:41,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:41:56.000",5PsSsJwBE1GwGFY2U59A,-,firewall-logs,-,DENY,DENY,3/2/2026 19:41,3/2/2026 19:41,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:41:55.000",4_sSsJwBE1GwGFY2T59A,-,firewall-logs,-,DENY,DENY,3/2/2026 19:41,3/2/2026 19:41,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:41:54.000",4vsSsJwBE1GwGFY2S58_,-,firewall-logs,-,DENY,DENY,3/2/2026 19:41,3/2/2026 19:41,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:41:53.000",4fsSsJwBE1GwGFY2R59C,-,firewall-logs,-,DENY,DENY,3/2/2026 19:41,3/2/2026 19:41,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:41:52.000",4PsSsJwBE1GwGFY2Q588,-,firewall-logs,-,DENY,DENY,3/2/2026 19:41,3/2/2026 19:41,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:41:51.000",3_sSsJwBE1GwGFY2P59F,-,firewall-logs,-,DENY,DENY,3/2/2026 19:41,3/2/2026 19:41,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:41:50.000",3vsSsJwBE1GwGFY2O59F,-,firewall-logs,-,DENY,DENY,3/2/2026 19:41,3/2/2026 19:41,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:41:49.000",3fsSsJwBE1GwGFY2N59C,-,firewall-logs,-,DENY,DENY,3/2/2026 19:41,3/2/2026 19:41,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:41:48.000",3PsSsJwBE1GwGFY2M59F,-,firewall-logs,-,DENY,DENY,3/2/2026 19:41,3/2/2026 19:41,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:41:47.000",2_sSsJwBE1GwGFY2L59G,-,firewall-logs,-,DENY,DENY,3/2/2026 19:41,3/2/2026 19:41,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:41:46.000",2vsSsJwBE1GwGFY2K59G,-,firewall-logs,-,DENY,DENY,3/2/2026 19:41,3/2/2026 19:41,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:41:45.000",2fsSsJwBE1GwGFY2J59B,-,firewall-logs,-,DENY,DENY,3/2/2026 19:41,3/2/2026 19:41,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:41:44.000",2PsSsJwBE1GwGFY2I58-,-,firewall-logs,-,DENY,DENY,3/2/2026 19:41,3/2/2026 19:41,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:41:43.000",1_sSsJwBE1GwGFY2H59A,-,firewall-logs,-,DENY,DENY,3/2/2026 19:41,3/2/2026 19:41,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:41:42.000",1vsSsJwBE1GwGFY2G59A,-,firewall-logs,-,DENY,DENY,3/2/2026 19:41,3/2/2026 19:41,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:41:41.000",1fsSsJwBE1GwGFY2F59G,-,firewall-logs,-,DENY,DENY,3/2/2026 19:41,3/2/2026 19:41,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:41:40.000",1PsSsJwBE1GwGFY2E59D,-,firewall-logs,-,DENY,DENY,3/2/2026 19:41,3/2/2026 19:41,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:41:39.000",0_sSsJwBE1GwGFY2D59E,-,firewall-logs,-,DENY,DENY,3/2/2026 19:41,3/2/2026 19:41,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
